date,district,rainfall_mm,temperature_c,humidity_p,event_label,rain_1d_lag,rain_3d_total,rain_7d_total,temp_trend,humid_trend,rainfall_mm_norm,temperature_c_norm,humidity_p_norm,rain_1d_lag_norm,rain_3d_total_norm,rain_7d_total_norm,temp_trend_norm,humid_trend_norm
2023-05-09,Alappuzha,3.8,32.4,81.1,None,5.2,15.900000000000002,27.700000000000003,1.2999999999999972,12.399999999999991,0.01411589895988113,0.5472972972972973,0.7037617554858934,0.019316493313521546,0.03412073490813649,0.03842364532019704,0.553191489361702,0.6264550264550264
2023-05-10,Alappuzha,2.5,32.8,62.9,None,3.8,11.5,28.4,0.3999999999999986,-18.199999999999996,0.009286775631500743,0.5608108108108107,0.4184952978056426,0.01411589895988113,0.024496937882764653,0.039408866995073885,0.5258358662613981,0.30264550264550266
2023-05-11,Alappuzha,8.2,32.8,100.0,None,2.5,14.5,34.2,0.0,37.1,0.030460624071322436,0.5608108108108107,1.0,0.009286775631500743,0.0310586176727909,0.04757213230119634,0.5136778115501519,0.8878306878306879
2023-05-12,Alappuzha,5.5,36.1,74.2,None,8.2,16.2,36.6,3.3000000000000043,-25.799999999999997,0.020430906389301635,0.6722972972972974,0.5956112852664577,0.030460624071322436,0.034776902887139104,0.050950035186488385,0.6139817629179333,0.2222222222222222
2023-05-13,Alappuzha,6.8,30.8,77.6,None,5.5,20.5,38.9,-5.300000000000001,3.3999999999999915,0.02526002971768202,0.4932432432432433,0.6489028213166144,0.020430906389301635,0.044181977252843396,0.05418719211822659,0.35258358662613976,0.5312169312169311
2023-05-14,Alappuzha,8.1,30.4,71.7,None,6.8,20.4,40.1,-0.40000000000000213,-5.8999999999999915,0.030089153046062408,0.4797297297297297,0.5564263322884013,0.02526002971768202,0.04396325459317585,0.05587614356087262,0.5015197568389057,0.43280423280423286
2023-05-15,Alappuzha,4.8,38.9,68.7,Heatwave,8.1,19.7,39.699999999999996,8.5,-3.0,0.017830609212481426,0.7668918918918919,0.5094043887147336,0.030089153046062408,0.04243219597550306,0.05531315974665727,0.7720364741641337,0.46349206349206346
2023-05-16,Alappuzha,7.1,40.7,66.1,Heatwave,4.8,19.999999999999996,43.0,1.8000000000000043,-2.6000000000000085,0.02637444279346211,0.8277027027027029,0.46865203761755475,0.017830609212481426,0.04308836395450568,0.05995777621393384,0.56838905775076,0.4677248677248676
2023-05-17,Alappuzha,7.5,36.4,89.0,None,7.1,19.4,48.0,-4.300000000000004,22.900000000000006,0.02786032689450223,0.6824324324324325,0.8275862068965517,0.02637444279346211,0.04177602799650043,0.06699507389162561,0.38297872340425515,0.7375661375661376
2023-05-18,Alappuzha,9.7,42.5,80.6,Heatwave,7.5,24.299999999999997,49.5,6.100000000000001,-8.400000000000006,0.03603268945022288,0.8885135135135136,0.695924764890282,0.02786032689450223,0.052493438320209966,0.06910626319493314,0.6990881458966566,0.40634920634920624
2023-05-19,Alappuzha,6.4,31.3,74.8,None,9.7,23.6,50.4,-11.2,-5.799999999999997,0.023774145616641904,0.5101351351351352,0.6050156739811912,0.03603268945022288,0.05096237970253718,0.07037297677691766,0.17325227963525835,0.43386243386243384
2023-05-20,Alappuzha,2.6,37.0,81.1,None,6.4,18.7,46.2,5.699999999999999,6.299999999999997,0.009658246656760773,0.7027027027027027,0.7037617554858934,0.023774145616641904,0.04024496937882764,0.06446164672765657,0.6869300911854103,0.5619047619047618
2023-05-21,Alappuzha,0.4,38.9,70.7,Heatwave,2.6,9.4,38.5,1.8999999999999986,-10.399999999999991,0.001485884101040119,0.7668918918918919,0.5407523510971787,0.009658246656760773,0.01990376202974628,0.05362420830401125,0.5714285714285714,0.38518518518518524
2023-05-22,Alappuzha,6.0,30.7,51.8,None,0.4,9.0,39.7,-8.2,-18.900000000000006,0.022288261515601784,0.4898648648648649,0.24451410658307202,0.001485884101040119,0.019028871391076115,0.05531315974665728,0.26443768996960487,0.29523809523809513
2023-05-23,Alappuzha,1.5,33.8,72.3,None,6.0,7.9,34.1,3.099999999999998,20.5,0.005572065378900446,0.5945945945945945,0.5658307210031347,0.022288261515601784,0.01662292213473316,0.047431386347642504,0.60790273556231,0.7121693121693121
2023-05-24,Alappuzha,8.7,32.5,62.2,None,1.5,16.2,35.3,-1.2999999999999972,-10.099999999999994,0.03231797919762258,0.5506756756756758,0.40752351097178685,0.005572065378900446,0.034776902887139104,0.04912033779028852,0.4741641337386019,0.3883597883597884
2023-05-25,Alappuzha,8.4,32.7,91.4,None,8.7,18.6,34.0,0.20000000000000284,29.200000000000003,0.0312035661218425,0.5574324324324326,0.865203761755486,0.03231797919762258,0.04002624671916011,0.047290640394088666,0.5197568389057752,0.8042328042328042
2023-05-26,Alappuzha,5.9,27.0,62.4,None,8.4,23.0,33.5,-5.700000000000003,-29.000000000000007,0.021916790490341755,0.3648648648648649,0.4106583072100313,0.0312035661218425,0.049650043744531934,0.046586910626319485,0.3404255319148935,0.18835978835978825
2023-05-27,Alappuzha,8.8,30.9,67.6,None,5.9,23.1,39.7,3.8999999999999986,5.199999999999996,0.03268945022288262,0.49662162162162166,0.4921630094043886,0.021916790490341755,0.04986876640419948,0.05531315974665728,0.6322188449848024,0.5502645502645502
2023-05-28,Alappuzha,7.4,34.7,64.6,None,8.8,22.1,46.7,3.8000000000000043,-3.0,0.027488855869242202,0.6250000000000001,0.4451410658307209,0.03268945022288262,0.04768153980752406,0.06516537649542575,0.629179331306991,0.46349206349206346
2023-05-29,Alappuzha,8.3,35.3,88.4,None,7.4,24.500000000000004,49.0,0.5999999999999943,23.80000000000001,0.03083209509658247,0.6452702702702703,0.8181818181818182,0.027488855869242202,0.05293088363954507,0.06840253342716396,0.531914893617021,0.7470899470899471
2023-05-30,Alappuzha,7.8,39.2,69.5,Heatwave,8.3,23.5,55.300000000000004,3.9000000000000057,-18.900000000000006,0.02897473997028232,0.7770270270270272,0.5219435736677116,0.03083209509658247,0.05074365704286964,0.07726952850105559,0.6322188449848026,0.29523809523809513
